,date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_dollar,adj_price,USD,EUR,GBP,JPY,CNY
169,2013-07-01,PAK,PKR,Pakistan,300.0,100.035,2.9989503673714197,1199.111,2.70613104138049,0.147,0.039,0.188,0.598,0.226
170,2013-07-01,PER,PEN,Peru,10.0,2.783,3.5932446999640697,5904.494000000001,2.9067614802567,0.27899999999999997,0.158,0.325,0.7829999999999999,0.368
171,2013-07-01,PHL,PHP,Philippines,115.21,43.44,2.6521639042357297,2344.889,2.7549852883131405,-0.004,-0.098,0.032,0.389,0.065
172,2013-07-01,POL,PLN,Poland,9.2,3.3655,2.7336205615807496,13468.655,3.2292859041262,-0.124,-0.207,-0.092,0.221,-0.063
173,2013-07-01,RUS,RUB,Russia,87.0,32.9389,2.64125395808603,12993.358,3.20901995644319,-0.14800000000000002,-0.22899999999999998,-0.11800000000000001,0.187,-0.08900000000000001
174,2013-07-01,SAU,SAR,Saudi Arabia,10.0,3.7502,2.66652445202923,21196.287,3.5587804850421203,-0.225,-0.298,-0.19699999999999998,0.081,-0.171
175,2013-07-01,SGP,SGD,Singapore,4.7,1.2747,3.68714207264454,49270.872,4.75583847369418,-0.198,-0.273,-0.16899999999999998,0.11800000000000001,-0.142
176,2013-07-01,ZAF,ZAR,South Africa,22.5,10.04725,2.23941874642315,8078.451,2.9994557300144797,-0.22699999999999998,-0.3,-0.2,0.077,-0.174
177,2013-07-01,KOR,KRW,South Korea,3900.0,1135.7,3.4340054591881697,22424.062,3.6111309604638304,-0.016,-0.109,0.02,0.37200000000000005,0.052000000000000005
178,2013-07-01,SWE,SEK,Sweden,41.61,6.7583,6.156873770030921,57638.234000000004,5.112610177569549,0.24600000000000002,0.129,0.29100000000000004,0.737,0.332
179,2013-07-01,CHE,CHF,Switzerland,6.5,0.9674,6.7190407277238,83072.845,6.19710365399342,0.122,0.016,0.162,0.564,0.2
180,2013-07-01,TWN,TWD,Taiwan,79.0,30.0285,2.63083404099439,20082.918,3.51130810902062,-0.225,-0.298,-0.19699999999999998,0.081,-0.171
181,2013-07-01,THA,THB,Thailand,89.0,31.275,2.8457234212629903,5394.714,2.88502522942859,0.021,-0.076,0.057,0.423,0.091
182,2013-07-01,TUR,TRY,Turkey,8.5,1.95745,4.34238422437355,10362.609,3.0968487843105095,0.451,0.314,0.503,1.023,0.551
183,2013-07-01,USA,USD,United States,4.556666667,1.0,4.556666667,48327.861,4.71562990601859,0.0,-0.094,0.036000000000000004,0.39399999999999996,0.069
184,2014-01-01,ARG,ARS,Argentina,21.0,6.92125,3.0341340075853394,10959.082,3.1361486287595404,0.026000000000000002,-0.12,-0.069,0.557,0.013999999999999999
185,2014-01-01,AUS,AUD,Australia,5.05,1.128859288,4.473542498770669,66371.218,5.75624567072972,-0.17600000000000002,-0.293,-0.252,0.251,-0.18600000000000003
186,2014-01-01,BRA,BRL,Brazil,12.4,2.36305,5.247455618797741,12788.551000000001,3.2226528977030098,0.727,0.48200000000000004,0.5670000000000001,1.621,0.706
187,2014-01-01,GBR,GBP,Britain,2.79,0.603009015,4.62679649988317,38811.424,4.4531135421161,0.102,-0.054000000000000006,0.0,0.672,0.08900000000000001
188,2014-01-01,CAN,CAD,Canada,5.54,1.1051,5.0131209845262905,50496.043,5.00560687459562,0.062,-0.08900000000000001,-0.036000000000000004,0.612,0.049
189,2014-01-01,CHL,CLP,Chile,2000.0,541.95,3.6903773410831295,14403.111,3.29899544981259,0.18600000000000003,0.018000000000000002,0.077,0.8009999999999999,0.172
190,2014-01-01,CHN,CNY,China,16.6,6.0513,2.74321220233669,5416.668000000001,2.87408216507415,0.012,-0.131,-0.081,0.536,0.0
191,2014-01-01,COL,COP,Colombia,8600.0,1982.795,4.33731172410663,7114.33,2.95435409655979,0.557,0.336,0.413,1.3630000000000002,0.5379999999999999
192,2014-01-01,CZE,CZK,Czech Republic,70.45,20.2838,3.4732150780425797,20435.875,3.5842475308964996,0.027000000000000003,-0.11800000000000001,-0.067,0.56,0.015
193,2014-01-01,DNK,DKK,Denmark,28.5,5.5014,5.18049950921584,59708.962,5.441228808025709,0.01,-0.134,-0.084,0.5329999999999999,-0.002
194,2014-01-01,EGY,EGP,Egypt,16.93,6.961,2.43212182157736,2931.827,2.75658940944628,-0.064,-0.19699999999999998,-0.151,0.42,-0.076
195,2014-01-01,EUZ,EUR,Euro area,3.657962724,0.737218475,4.96184353491684,40137.01059,4.515792329725629,0.165,0.0,0.057999999999999996,0.769,0.151
196,2014-01-01,HKG,HKD,Hong Kong,18.0,7.75785,2.32023047622731,34259.337,4.23787351448946,-0.419,-0.502,-0.473,-0.11900000000000001,-0.426
197,2014-01-01,HUN,HUF,Hungary,860.0,223.09705,3.8548246155652897,14050.008999999998,3.28229944109505,0.245,0.069,0.13,0.89,0.23
198,2014-01-01,IND,INR,India,95.0,61.845,1.5360983102918602,1513.618,2.68953108118051,-0.39399999999999996,-0.48,-0.45,-0.081,-0.402
199,2014-01-01,IDN,IDR,Indonesia,27939.0,12140.0,2.30140032948929,3511.7990000000004,2.78401269667754,-0.12300000000000001,-0.248,-0.204,0.331,-0.134
200,2014-01-01,ISR,ILS,Israel,17.5,3.4882,5.01691416776561,32350.817000000003,4.14763141289387,0.28300000000000003,0.10099999999999999,0.16399999999999998,0.9470000000000001,0.267
201,2014-01-01,JPN,JPY,Japan,310.0,104.245,2.9737637296752797,45869.72,4.78685668587345,-0.341,-0.435,-0.402,0.0,-0.349
202,2014-01-01,MYS,MYR,Malaysia,7.4,3.3235,2.2265683767113,10084.608,3.0948001642159597,-0.237,-0.345,-0.308,0.158,-0.24600000000000002
203,2014-01-01,MEX,MXN,Mexico,37.0,13.33275,2.7751214115617597,10146.041,3.0977049506616496,-0.05,-0.185,-0.138,0.442,-0.061
204,2014-01-01,NZL,NZD,New Zealand,5.5,1.203007519,4.5718749992285,35973.02,4.31890297993318,0.122,-0.037000000000000005,0.019,0.7040000000000001,0.109
205,2014-01-01,NOR,NOK,Norway,48.0,6.15745,7.79543479849613,97607.32,7.23320765705125,0.14300000000000002,-0.019,0.037000000000000005,0.735,0.129
206,2014-01-01,PAK,PKR,Pakistan,320.0,105.415,3.03562111653939,1199.111,2.67465999120161,0.203,0.033,0.092,0.8270000000000001,0.18899999999999997
207,2014-01-01,PER,PEN,Peru,10.0,2.8065,3.56315695706396,5904.494000000001,2.89714843813022,0.304,0.11900000000000001,0.184,0.98,0.289
208,2014-01-01,PHL,PHP,Philippines,135.0,45.23,2.98474463851426,2344.889,2.72883674317801,0.16,-0.005,0.053,0.7609999999999999,0.146
209,2014-01-01,POL,PLN,Poland,9.2,3.0684,2.9983053056967797,13468.655,3.25481080763509,-0.023,-0.162,-0.113,0.483,-0.035
210,2014-01-01,RUS,RUB,Russia,89.0,33.93925,2.62233255007108,12993.358,3.2323369534642703,-0.14,-0.262,-0.21899999999999997,0.306,-0.15
211,2014-01-01,SAU,SAR,Saudi Arabia,11.0,3.7504,2.9330204778157003,21196.287,3.6202027092328595,-0.141,-0.263,-0.22,0.304,-0.151
212,2014-01-01,SGP,SGD,Singapore,4.6,1.27885,3.59698166321304,49270.872,4.94767611890327,-0.22899999999999998,-0.33799999999999997,-0.3,0.17,-0.23800000000000002
213,2014-01-01,ZAF,ZAR,South Africa,23.5,10.87765,2.16039309961251,8078.451,2.99994141303143,-0.23600000000000002,-0.345,-0.307,0.159,-0.245
214,2014-01-01,KOR,KRW,South Korea,3700.0,1067.3,3.46669165183173,22424.062,3.67825659197264,-0.001,-0.142,-0.09300000000000001,0.517,-0.013000000000000001
215,2014-01-01,SWE,SEK,Sweden,40.7,6.47315,6.287510717347809,57638.234000000004,5.34331689379225,0.248,0.071,0.133,0.894,0.233
216,2014-01-01,CHE,CHF,Switzerland,6.5,0.91005,7.14246469974177,83072.845,6.545962268169481,0.157,-0.006999999999999999,0.05,0.7559999999999999,0.14300000000000002
217,2014-01-01,TWN,TWD,Taiwan,79.0,30.160999999999998,2.6192765491860404,20082.918,3.56755837833175,-0.222,-0.332,-0.293,0.182,-0.231
218,2014-01-01,THA,THB,Thailand,96.0,32.875,2.92015209125475,5394.714,2.87304409625725,0.078,-0.075,-0.022000000000000002,0.636,0.065
219,2014-01-01,TUR,TRY,Turkey,8.5,2.26155,3.7584842254206197,10362.609,3.10794511134027,0.282,0.10099999999999999,0.16399999999999998,0.9470000000000001,0.267
220,2014-01-01,USA,USD,United States,4.624166667,1.0,4.624166667,48327.861,4.90308696371088,0.0,-0.142,-0.092,0.518,-0.012
221,2014-07-01,ARG,ARS,Argentina,21.0,8.16875,2.5707727620505,11582.48,3.3448274999565797,-0.18100000000000002,-0.308,-0.29,0.028999999999999998,-0.125
222,2014-07-01,AUS,AUD,Australia,5.1,1.059378145,4.81414500013119,67855.88,5.81786092182743,-0.11800000000000001,-0.255,-0.23600000000000002,0.10800000000000001,-0.057999999999999996
223,2014-07-01,BRA,BRL,Brazil,13.0,2.22025,5.855196486882111,11437.393,3.3384513968585097,0.868,0.578,0.62,1.349,0.996
224,2014-07-01,GBR,GBP,Britain,2.89,0.586785589,4.92513799618893,38999.208,4.54970377653384,0.153,-0.026000000000000002,0.0,0.45,0.23199999999999998
225,2014-07-01,CAN,CAD,Canada,5.64,1.07405,5.25115218099716,52488.725,5.14252429894576,0.08800000000000001,-0.081,-0.057,0.368,0.162
226,2014-07-01,CHL,CLP,Chile,2100.0,564.14,3.72248023540256,15300.351999999999,3.50821591640623,0.13,-0.045,-0.02,0.42100000000000004,0.20800000000000002
227,2014-07-01,CHN,CNY,China,16.9,6.1983,2.72655405514415,6077.65,3.10290807494019,-0.064,-0.209,-0.188,0.177,0.0
228,2014-07-01,COL,COP,Colombia,8600.0,1847.65,4.654561199361349,7935.715999999999,3.18456404948664,0.557,0.315,0.35,0.9570000000000001,0.6629999999999999
229,2014-07-01,CZE,CZK,Czech Republic,70.45,20.3877,3.4555148447348194,18699.467,3.6575959965112697,0.006,-0.15,-0.127,0.265,0.075
230,2014-07-01,DNK,DKK,Denmark,28.5,5.5388,5.14551888495703,56475.85,5.31774551149337,0.031,-0.129,-0.106,0.29600000000000004,0.10099999999999999
231,2014-07-01,EGY,EGP,Egypt,16.93,7.15005,2.36781560968105,3178.9509999999996,2.9755196550660896,-0.152,-0.284,-0.265,0.066,-0.094
232,2014-07-01,EUZ,EUR,Euro area,3.67923829,0.7427489140000001,4.95354246993891,36888.30379,4.45693638267283,0.184,0.0,0.027000000000000003,0.489,0.265
233,2014-07-01,HKG,HKD,Hong Kong,18.8,7.75045,2.42566560651317,36590.443,4.44384636698629,-0.418,-0.509,-0.496,-0.26899999999999996,-0.379
234,2014-07-01,HUN,HUF,Hungary,860.0,228.30615,3.76687180787727,12543.958999999999,3.38708138369965,0.185,0.001,0.027000000000000003,0.489,0.266
235,2014-07-01,IND,INR,India,105.0,60.08875,1.7474152815626898,1514.634,2.9023783206951803,-0.359,-0.45799999999999996,-0.444,-0.19399999999999998,-0.315
236,2014-07-01,IDN,IDR,Indonesia,27939.0,11505.0,2.42842242503259,3590.6620000000003,2.9936130182385896,-0.136,-0.27,-0.251,0.086,-0.077
237,2014-07-01,ISR,ILS,Israel,17.5,3.4138,5.12625227019743,33450.928,4.30587486493621,0.268,0.071,0.1,0.594,0.355
238,2014-07-01,JPN,JPY,Japan,370.0,101.53,3.6442430808628,46530.384000000005,4.880674536324281,-0.205,-0.32799999999999996,-0.31,0.0,-0.15
239,2014-07-01,MYS,MYR,Malaysia,7.63,3.1675,2.40883977900553,10387.16,3.2922970626659502,-0.221,-0.342,-0.324,-0.02,-0.16699999999999998
240,2014-07-01,MEX,MXN,Mexico,42.0,12.93255,3.2476193790087797,10110.686,3.2801469270374195,0.055,-0.109,-0.085,0.326,0.127
241,2014-07-01,NZL,NZD,New Zealand,5.7,1.152737752,4.94475000069227,38384.906,4.52270719596251,0.165,-0.016,0.01,0.46399999999999997,0.244
242,2014-07-01,NOR,NOK,Norway,48.0,6.1873,7.75782651560455,99249.004,7.1974869061990185,0.14800000000000002,-0.03,-0.004,0.444,0.22699999999999998
243,2014-07-01,PAK,PKR,Pakistan,300.0,98.68,3.04012971220105,1260.736,2.89122032704727,0.12,-0.054000000000000006,-0.028999999999999998,0.408,0.19699999999999998
244,2014-07-01,PER,PEN,Peru,10.0,2.7880000000000003,3.5868005738880897,6549.6359999999995,3.1236503288764195,0.223,0.033,0.061,0.5379999999999999,0.307
245,2014-07-01,PHL,PHP,Philippines,160.0,43.205,3.7032750839023296,2611.5029999999997,2.95058215583601,0.337,0.129,0.159,0.6809999999999999,0.428
246,2014-07-01,POL,PLN,Poland,9.2,3.0714,2.99537670117862,12708.962,3.3943327304053503,-0.06,-0.20600000000000002,-0.185,0.182,0.004
247,2014-07-01,RUS,RUB,Russia,89.0,34.83725,2.5547366683650403,14015.75,3.45176182477854,-0.212,-0.33399999999999996,-0.316,-0.009000000000000001,-0.158
248,2014-07-01,SAU,SAR,Saudi Arabia,11.0,3.75035,2.9330595811057596,25139.004,3.9405927626987403,-0.207,-0.33,-0.312,-0.003,-0.153
249,2014-07-01,SGP,SGD,Singapore,4.7,1.238,3.7964458804523398,53516.039000000004,5.1876714174201295,-0.22,-0.342,-0.324,-0.02,-0.16699999999999998
250,2014-07-01,ZAF,ZAR,South Africa,24.5,10.5145,2.33011555471016,7314.014,3.15724226291529,-0.214,-0.336,-0.318,-0.012,-0.16
251,2014-07-01,KOR,KRW,South Korea,4100.0,1023.75,4.00488400488401,22590.158,3.82857924751746,0.114,-0.059000000000000004,-0.034,0.401,0.19
252,2014-07-01,SWE,SEK,Sweden,40.7,6.836,5.9537741369221795,54829.105,5.24537640953225,0.209,0.021,0.049,0.52,0.292
253,2014-07-01,CHE,CHF,Switzerland,6.16,0.9024,6.826241134751769,79344.253,6.32273765562917,0.15,-0.028999999999999998,-0.003,0.446,0.22899999999999998
254,2014-07-01,TWN,TWD,Taiwan,79.0,29.982,2.6349142819024802,20386.475,3.7317345267398196,-0.248,-0.365,-0.348,-0.054000000000000006,-0.196
255,2014-07-01,THA,THB,Thailand,99.0,31.78,3.1151667715544398,5390.414000000001,3.0727062816113198,0.08,-0.08800000000000001,-0.063,0.358,0.154
256,2014-07-01,TUR,TRY,Turkey,9.25,2.09125,4.42319187089062,10523.36,3.29828261093669,0.429,0.207,0.239,0.7959999999999999,0.526
257,2014-07-01,USA,USD,United States,4.795,1.0,4.795,51708.982,5.1082571229892695,0.0,-0.155,-0.133,0.257,0.068
258,2015-01-01,ARG,ARS,Argentina,28.0,8.61,3.2520325203252,14708.613000000001,3.1121515019948,0.005,-0.008,-0.025,0.344,0.06
259,2015-01-01,AUS,AUD,Australia,5.3,1.227219734,4.31870499892076,64578.19,5.06120222476087,-0.179,-0.19,-0.204,0.09699999999999999,-0.134
260,2015-01-01,BRA,BRL,Brazil,13.5,2.59275,5.20682672837721,11172.523000000001,2.9739506351563705,0.685,0.662,0.634,1.252,0.7759999999999999
261,2015-01-01,GBR,GBP,Britain,2.89,0.6615944429999999,4.36823499740308,39371.653,4.0760561274061695,0.031,0.017,0.0,0.37799999999999995,0.087
262,2015-01-01,CAN,CAD,Canada,5.7,1.22855,4.63961580725245,52037.148,4.57106117194345,-0.023,-0.036000000000000004,-0.053,0.305,0.03
263,2015-01-01,CHL,CLP,Chile,2100.0,627.485,3.3466935464592797,15775.713,3.1538569294594003,0.021,0.006999999999999999,-0.01,0.365,0.077
264,2015-01-01,CHN,CNY,China,17.2,6.2115,2.7690573935442298,6958.686,2.80926140888785,-0.052000000000000005,-0.064,-0.08,0.268,0.0
265,2015-01-01,COL,COP,Colombia,7900.0,2364.98,3.3404087983830695,8030.715,2.85115947626621,0.127,0.11199999999999999,0.09300000000000001,0.507,0.18899999999999997
266,2015-01-01,CZE,CZK,Czech Republic,70.45,24.13325,2.9192089751691097,18871.009,3.27483026167706,-0.142,-0.154,-0.168,0.146,-0.096
267,2015-01-01,DNK,DKK,Denmark,34.5,6.4174,5.37600897559759,59129.127,4.84823670916109,0.067,0.053,0.035,0.426,0.125
268,2015-01-01,EGY,EGP,Egypt,16.93,7.35005,2.3033856912538,3242.857,2.6640358097590497,-0.168,-0.179,-0.193,0.11199999999999999,-0.12300000000000001
269,2015-01-01,EUZ,EUR,Euro area,3.68,0.8630734040000001,4.26383200194175,38643.6391,4.047603188694089,0.013999999999999999,0.0,-0.017,0.355,0.069
270,2015-01-01,HKG,HKD,Hong Kong,18.8,7.75135,2.42538396537377,37955.448,4.02070664291315,-0.42,-0.42700000000000005,-0.43700000000000006,-0.22399999999999998,-0.38799999999999996
271,2015-01-01,HUN,HUF,Hungary,860.0,271.39345,3.16883108269562,13387.975,3.0605370588161005,-0.004,-0.017,-0.034,0.332,0.05
272,2015-01-01,IND,INR,India,116.25,61.615,1.88671589710298,1509.495,2.59629089066909,-0.301,-0.31,-0.322,-0.065,-0.263
273,2015-01-01,IDN,IDR,Indonesia,27939.0,12480.0,2.23870192307692,3509.824,2.67446967055367,-0.195,-0.205,-0.21899999999999997,0.077,-0.151
274,2015-01-01,ISR,ILS,Israel,17.5,3.93415,4.4482289694088895,36926.33,3.98048566446548,0.075,0.061,0.043,0.43700000000000006,0.134
275,2015-01-01,JPN,JPY,Japan,370.0,117.765,3.14185029507918,38467.786,4.04073032888106,-0.252,-0.262,-0.27399999999999997,0.0,-0.21100000000000002
276,2015-01-01,MYS,MYR,Malaysia,7.63,3.6155,2.11035818005808,10456.886999999999,2.94598146142471,-0.311,-0.32,-0.332,-0.079,-0.273
277,2015-01-01,MEX,MXN,Mexico,49.0,14.6275,3.3498547256879196,10649.907,2.95352525451741,0.091,0.077,0.057999999999999996,0.45899999999999996,0.151
278,2015-01-01,NZL,NZD,New Zealand,5.9,1.313283866,4.49255500105261,40515.94,4.12077825136567,0.049,0.035,0.017,0.402,0.106
279,2015-01-01,NOR,NOK,Norway,48.0,7.6225,6.29714660544441,100578.96800000001,6.468219219932919,-0.063,-0.076,-0.092,0.252,-0.012
280,2015-01-01,PAK,PKR,Pakistan,300.0,100.735,2.9781108849952798,1274.756,2.58711659553498,0.10800000000000001,0.09300000000000001,0.07400000000000001,0.48,0.168
281,2015-01-01,PER,PEN,Peru,10.0,3.008,3.32446808510638,6540.9890000000005,2.79293657341256,0.145,0.13,0.111,0.531,0.20800000000000002
282,2015-01-01,PHL,PHP,Philippines,163.0,44.41,3.67034451700068,2790.8779999999997,2.64637113222177,0.33399999999999996,0.317,0.294,0.784,0.40700000000000003
283,2015-01-01,POL,PLN,Poland,9.2,3.7066,2.4820590298386698,13435.263,3.0623852138661896,-0.22,-0.231,-0.244,0.042,-0.17800000000000002
284,2015-01-01,RUS,RUB,Russia,89.0,65.227,1.36446563539639,14591.33,3.10756773510385,-0.578,-0.583,-0.59,-0.435,-0.555
285,2015-01-01,SAU,SAR,Saudi Arabia,11.0,3.7569,2.9279459128536804,24953.086,3.51253583862167,-0.198,-0.209,-0.222,0.07200000000000001,-0.154
286,2015-01-01,SGP,SGD,Singapore,4.7,1.33315,3.5254847541537004,55182.483,4.69399017643634,-0.27699999999999997,-0.287,-0.299,-0.034,-0.23800000000000002
287,2015-01-01,ZAF,ZAR,South Africa,25.5,11.47875,2.22149624305782,6621.121999999999,2.7960684083099703,-0.23600000000000002,-0.24600000000000002,-0.259,0.022000000000000002,-0.19399999999999998
288,2015-01-01,KOR,KRW,South Korea,4100.0,1083.3,3.7847318379027097,25975.068,3.5524779210611097,0.025,0.011000000000000001,-0.006,0.37,0.081
289,2015-01-01,SWE,SEK,Sweden,40.7,8.19145,4.96859530363977,58014.168,4.8046608102757995,-0.005,-0.018000000000000002,-0.035,0.33,0.049
290,2015-01-01,CHE,CHF,Switzerland,6.5,0.86165,7.54366622178379,81276.12599999999,5.713807002810251,0.27,0.253,0.23199999999999998,0.698,0.33899999999999997
291,2015-01-01,TWN,TWD,Taiwan,79.0,31.493000000000002,2.50849395103674,20924.921000000002,3.35510322384992,-0.281,-0.29,-0.302,-0.038,-0.24100000000000002
292,2015-01-01,THA,THB,Thailand,99.0,32.605,3.03634411900015,5675.8,2.75912242564509,0.059000000000000004,0.045,0.027000000000000003,0.415,0.11599999999999999
293,2015-01-01,TUR,TRY,Turkey,9.25,2.33345,3.9640875099102204,10721.063,2.95630624167575,0.29,0.273,0.251,0.725,0.36
294,2015-01-01,USA,USD,United States,4.79,1.0,4.79,53000.972,4.608730267548959,0.0,-0.013000000000000001,-0.03,0.337,0.054000000000000006
295,2015-07-01,ARG,ARS,Argentina,28.0,9.135,3.06513409961686,12873.16,2.9698035836012697,-0.048,-0.004,-0.06,0.309,0.05
296,2015-07-01,AUS,AUD,Australia,5.3,1.35126005,3.9222649999901895,61219.155999999995,4.65038936583375,-0.222,-0.18600000000000003,-0.23199999999999998,0.069,-0.142
297,2015-07-01,BRA,BRL,Brazil,13.5,3.15235,4.28251939029613,11604.471000000001,2.92570188187038,0.35100000000000003,0.413,0.33299999999999996,0.856,0.49
298,2015-07-01,GBR,GBP,Britain,2.89,0.640450877,4.512446002943019,45653.41,4.1092986120629105,0.013000000000000001,0.06,0.0,0.392,0.11699999999999999
299,2015-07-01,CAN,CAD,Canada,5.85,1.2897,4.53593859036985,50397.862,4.27422351247626,-0.021,0.025,-0.034,0.34600000000000003,0.08
300,2015-07-01,CHL,CLP,Chile,2100.0,642.45,3.26873686668223,14477.098999999998,3.02555912288043,-0.003,0.043,-0.016,0.37,0.099
301,2015-07-01,CHN,CNY,China,17.0,6.2092,2.73787283385943,7588.996,2.78611741258134,-0.09300000000000001,-0.051,-0.105,0.24600000000000002,0.0
302,2015-07-01,COL,COP,Colombia,7900.0,2708.9,2.91631289453284,8075.644,2.80303409188094,-0.04,0.004,-0.053,0.319,0.059000000000000004
303,2015-07-01,CZE,CZK,Czech Republic,70.0,24.70225,2.83374996204799,19563.33,3.20236481954557,-0.183,-0.146,-0.19399999999999998,0.122,-0.1
304,2015-07-01,DNK,DKK,Denmark,34.59,6.81105,5.07851212368137,60563.623,4.627601968102111,0.013000000000000001,0.06,-0.001,0.391,0.11699999999999999
305,2015-07-01,EGY,EGP,Egypt,16.93,7.83005,2.1621828723954497,3303.752,2.6371553322511097,-0.243,-0.20800000000000002,-0.253,0.04,-0.166
306,2015-07-01,EUZ,EUR,Euro area,3.7,0.9127002240000001,4.05390499827466,40028.39054,3.9137637485499703,-0.044000000000000004,0.0,-0.057,0.313,0.054000000000000006
307,2015-07-01,HKG,HKD,Hong Kong,19.2,7.7508,2.47716364762347,39871.096,3.90829593343769,-0.415,-0.38799999999999996,-0.423,-0.196,-0.355
308,2015-07-01,HUN,HUF,Hungary,900.0,282.8778,3.1815858296409303,13881.131000000001,3.0048423018335404,-0.023,0.022000000000000002,-0.036000000000000004,0.342,0.077
309,2015-07-01,IND,INR,India,116.25,63.43,1.83272899259026,1626.9820000000002,2.57886806846045,-0.344,-0.314,-0.353,-0.099,-0.27699999999999997
310,2015-07-01,IDN,IDR,Indonesia,30500.0,13344.5,2.28558582187418,3533.5290000000005,2.64514275605522,-0.203,-0.166,-0.213,0.096,-0.121
311,2015-07-01,ISR,ILS,Israel,17.5,3.77835,4.63165138221711,36990.982,3.80817846684111,0.122,0.174,0.10800000000000001,0.542,0.23800000000000002
312,2015-07-01,JPN,JPY,Japan,370.0,123.935,2.98543591398717,36331.742,3.785262207735,-0.272,-0.239,-0.282,0.0,-0.19699999999999998
313,2015-07-01,MYS,MYR,Malaysia,7.65,3.8065,2.00972021542099,10803.525,2.8978596907624303,-0.36,-0.33,-0.368,-0.121,-0.294
314,2015-07-01,MEX,MXN,Mexico,49.0,15.73975,3.1131371209834997,10714.826000000001,2.8947763686544703,-0.008,0.038,-0.021,0.364,0.094
315,2015-07-01,NZL,NZD,New Zealand,5.9,1.509092281,3.90963499998182,43837.294,4.04616745372489,-0.10800000000000001,-0.067,-0.12,0.225,-0.017
316,2015-07-01,NOR,NOK,Norway,46.0,8.14255,5.6493358960031,97013.261,5.89465091648494,-0.11599999999999999,-0.075,-0.127,0.215,-0.025
317,2015-07-01,PAK,PKR,Pakistan,350.0,101.7,3.44149459193707,1342.73,2.56898700468485,0.23600000000000002,0.293,0.22,0.6990000000000001,0.363
318,2015-07-01,PER,PEN,Peru,10.0,3.1835,3.14119679597927,6458.286999999999,2.7468121210067795,0.055,0.10400000000000001,0.040999999999999995,0.45,0.16399999999999998
319,2015-07-01,PHL,PHP,Philippines,163.0,45.2125,3.6051976776334,2865.485,2.6219204555299505,0.26899999999999996,0.327,0.252,0.743,0.39899999999999997
320,2015-07-01,POL,PLN,Poland,9.6,3.7736,2.5439898240407004,14378.622,3.02213590152251,-0.223,-0.187,-0.233,0.067,-0.14300000000000002
321,2015-07-01,RUS,RUB,Russia,107.0,56.815,1.8833054651060501,12925.964,2.9716391368835895,-0.415,-0.38799999999999996,-0.423,-0.196,-0.355
322,2015-07-01,SAU,SAR,Saudi Arabia,12.0,3.75055,3.19953073549213,24454.016,3.3723730526361297,-0.125,-0.084,-0.136,0.203,-0.035
323,2015-07-01,SGP,SGD,Singapore,4.7,1.3664,3.4396955503512903,56319.337999999996,4.4800636895083095,-0.29100000000000004,-0.259,-0.301,-0.027000000000000003,-0.21899999999999997
324,2015-07-01,ZAF,ZAR,South Africa,26.0,12.41455,2.0943167492982,6482.753000000001,2.74766259912597,-0.297,-0.264,-0.306,-0.034,-0.22399999999999998
325,2015-07-01,KOR,KRW,South Korea,4300.0,1143.5,3.76038478355925,28100.717,3.4991383353837002,-0.008,0.038,-0.021,0.363,0.094
326,2015-07-01,SWE,SEK,Sweden,43.7,8.52265,5.127513156119281,58491.468,4.55557047594748,0.039,0.087,0.025,0.42700000000000005,0.145
327,2015-07-01,CHE,CHF,Switzerland,6.5,0.9528,6.82199832073888,87475.464,5.56310151512357,0.132,0.184,0.11699999999999999,0.555,0.248
328,2015-07-01,TWN,TWD,Taiwan,79.0,31.02,2.5467440361057405,22597.73,3.30784551949032,-0.29,-0.257,-0.299,-0.024,-0.217
329,2015-07-01,THA,THB,Thailand,108.0,34.0875,3.1683168316831702,5444.556,2.71157317576697,0.078,0.128,0.064,0.48100000000000004,0.18899999999999997
330,2015-07-01,TUR,TRY,Turkey,10.25,2.6457,3.8742109838606,10482.14,2.88668782325922,0.23800000000000002,0.29600000000000004,0.222,0.7020000000000001,0.366
331,2015-07-01,USA,USD,United States,4.79,1.0,4.79,54596.653,4.42018034532682,0.0,0.046,-0.013000000000000001,0.374,0.10300000000000001
332,2016-01-01,ARG,ARS,Argentina,33.0,13.80925,2.3897025544472004,12735.196000000002,2.7444736460671497,-0.247,-0.18600000000000003,-0.185,0.006,-0.171
333,2016-01-01,AUS,AUD,Australia,5.3,1.4157287459999999,3.7436550009842096,61066.154,4.50951147296301,-0.282,-0.22399999999999998,-0.223,-0.040999999999999995,-0.209
334,2016-01-01,BRA,BRL,Brazil,13.5,4.0248,3.35420393559928,11572.7,2.7020195028321896,0.07400000000000001,0.161,0.161,0.434,0.182
335,2016-01-01,GBR,GBP,Britain,2.89,0.684532977,4.22185650232012,45729.267,3.94941113930466,-0.075,0.0,0.0,0.235,0.018000000000000002
336,2016-01-01,CAN,CAD,Canada,5.84,1.4092,4.14419528810673,50304.025,4.11648047235812,-0.129,-0.057999999999999996,-0.057999999999999996,0.163,-0.040999999999999995
337,2016-01-01,CHL,CLP,Chile,2100.0,715.215,2.9361800297812497,14479.829,2.80818732703848,-0.095,-0.022000000000000002,-0.022000000000000002,0.20800000000000002,-0.004
338,2016-01-01,CHN,CNY,China,17.6,6.5582,2.68366320026837,7571.543000000001,2.55589797434212,-0.092,-0.018000000000000002,-0.018000000000000002,0.213,0.0
